,GeoLocation
21402,"(27.231500, 16.326170)"
21403,"(27.252670, 16.269830)"
21404,"(32.565330, -111.725500)"
21405,"(-86.716670, -141.500000)"
21406,"(-86.716670, -141.500000)"
21407,"(-86.716670, -141.500000)"
21408,"(-86.716670, -141.500000)"
21409,
21410,
21411,
21412,
21413,"(-86.716670, -141.500000)"
21414,"(-86.716670, -141.500000)"
21415,"(-86.716670, -141.500000)"
21416,"(-86.716670, -141.500000)"
21417,"(-86.716670, -141.500000)"
21418,"(-86.716670, -141.500000)"
21419,"(-86.716670, -141.500000)"
21420,"(-86.716670, -141.500000)"
21421,"(-86.716670, -141.500000)"
21422,"(-86.716670, -141.500000)"
21423,"(-86.716670, -141.500000)"
21424,"(-86.716670, -141.500000)"
21425,"(-86.716670, -141.500000)"
21426,"(-86.716670, -141.500000)"
21427,"(27.344500, 16.302500)"
21428,"(27.398830, 16.159500)"
21429,"(-86.716670, -141.500000)"
21430,"(-86.716670, -141.500000)"
21431,"(-86.716670, -141.500000)"
21432,"(-86.716670, -141.500000)"
21433,"(-86.716670, -141.500000)"
21434,"(-86.716670, -141.500000)"
21435,"(27.427170, 16.333830)"
21436,"(-86.716670, -141.500000)"
21437,"(-86.716670, -141.500000)"
21438,"(-86.716670, -141.500000)"
21439,"(-86.716670, -141.500000)"
21440,"(-86.716670, -141.500000)"
21441,"(-86.716670, -141.500000)"
21442,"(-86.716670, -141.500000)"
21443,"(-86.716670, -141.500000)"
21444,"(-86.716670, -141.500000)"
21445,"(-86.716670, -141.500000)"
21446,"(-86.933330, -144.300000)"
21447,"(24.166670, -102.000000)"
21448,"(-86.716670, -141.500000)"
21449,"(-86.716670, -141.500000)"
21450,"(-86.716670, -141.500000)"
21451,"(-86.716670, -141.500000)"
21452,"(-86.716670, -141.500000)"
21453,"(-86.716670, -141.500000)"
21454,"(-86.716670, -141.500000)"
21455,
21456,
21457,
21458,
21459,
21460,
21461,
21462,
21463,
21464,
21465,
21466,
21467,
21468,
21469,
21470,
21471,
21472,
21473,
21474,
21475,
21476,
21477,
21478,
21479,
21480,
21481,
21482,
21483,"(-71.500000, 35.666670)"
21484,
21485,
21486,
21487,
21488,
21489,
21490,
21491,
21492,
21493,
21494,
21495,
21496,
21497,
21498,
21499,
21500,
21501,
21502,
21503,
21504,
21505,
21506,
21507,
21508,
21509,
21510,
21511,
21512,
21513,
21514,
21515,
21516,
21517,
21518,
21519,
21520,
21521,
21522,
21523,
21524,
21525,
21526,
21527,
21528,
21529,
21530,
21531,
21532,
21533,
21534,
21535,
21536,
21537,
21538,
21539,
21540,
21541,
21542,
21543,
21544,
21545,"(-35.133330, -65.366670)"
21546,
21547,
21548,
21549,
21550,
21551,
21552,
21553,
21554,
21555,
21556,
21557,"(-71.500000, 35.666670)"
21558,
21559,"(27.352000, 16.247500)"
21560,
21561,
21562,"(37.866670, -117.400000)"
21563,
21564,"(30.066670, -6.900000)"
21565,
21566,
21567,
21568,"(37.608330, -8.280000)"
21569,"(34.175000, -103.295000)"
21570,"(26.899670, 16.578170)"
21571,"(26.980170, 16.349670)"
21572,"(26.889170, 16.550670)"
21573,
21574,
21575,
21576,
21577,
21578,"(34.501330, -116.964670)"
21579,"(34.509500, -116.955830)"
21580,"(34.512500, -116.950830)"
21581,
21582,
21583,
21584,
21585,
21586,
21587,
21588,"(19.511850, 56.981780)"
21589,
21590,"(18.153600, 53.774870)"
21591,"(18.150100, 53.800470)"
21592,"(18.142770, 53.807530)"
21593,"(18.141300, 53.912050)"
21594,"(18.123030, 53.754780)"
21595,"(18.107400, 53.831900)"
21596,"(56.250000, -3.166670)"
21597,"(18.526320, 55.932980)"
21598,"(18.447280, 55.921630)"
21599,"(18.214320, 55.713220)"
21600,"(18.554730, 53.996870)"
21601,"(18.552870, 53.987430)"
21602,"(18.167200, 53.845550)"
21603,
21604,"(65.383330, -146.266670)"
21605,
21606,
21607,
21608,
21609,
21610,
21611,
21612,
21613,
21614,
21615,
21616,
21617,
21618,
21619,
21620,
21621,
21622,
21623,
21624,
21625,
21626,
21627,
21628,
21629,
21630,
21631,
21632,
21633,
21634,
21635,
21636,
21637,
21638,
21639,
21640,
21641,
21642,
21643,
21644,
21645,
21646,
21647,
21648,
21649,
21650,
21651,
21652,
21653,
21654,
21655,
21656,
21657,
21658,
21659,
21660,
21661,
21662,
21663,
21664,
21665,
21666,
21667,
21668,
21669,
21670,
21671,
21672,
21673,
21674,
21675,
21676,
21677,
21678,
21679,
21680,
21681,
21682,
21683,
21684,
21685,
21686,
21687,
21688,
21689,
21690,
21691,
21692,
21693,
21694,
21695,
21696,
21697,
21698,
21699,
21700,
21701,
21702,
21703,
21704,
21705,
21706,
21707,
21708,
21709,
21710,
21711,
21712,
21713,
21714,
21715,
21716,
21717,
21718,
21719,
21720,
21721,
21722,
21723,
21724,
21725,
21726,
21727,
21728,
21729,
21730,
21731,
21732,
21733,
21734,
21735,
21736,
21737,
21738,
21739,"(-72.098020, 35.242650)"
21740,
21741,
21742,
21743,
21744,
21745,
21746,
21747,
21748,
21749,
21750,
21751,
21752,
21753,
21754,
21755,
21756,
21757,
21758,
21759,
21760,
21761,
21762,
21763,
21764,
21765,
21766,
21767,
21768,
21769,
21770,
21771,
21772,
21773,
21774,
21775,
21776,
21777,
21778,
21779,
21780,"(-71.546940, 35.401940)"
21781,
21782,
21783,
21784,
21785,
21786,
21787,
21788,
21789,
21790,
21791,
21792,
21793,
21794,
21795,
21796,
21797,
21798,
21799,
21800,
21801,
21802,
21803,
21804,
21805,
21806,
21807,
21808,
21809,
21810,
21811,
21812,
21813,
21814,
21815,
21816,
21817,
21818,
21819,
21820,
21821,
21822,
21823,
21824,
21825,
21826,
21827,
21828,
21829,
21830,
21831,
21832,
21833,
21834,
21835,
21836,
21837,
21838,
21839,
21840,
21841,
21842,
21843,
21844,
21845,
21846,
21847,
21848,
21849,
21850,
21851,
21852,
21853,
21854,
21855,
21856,
21857,
21858,
21859,
21860,
21861,
21862,
21863,
21864,
21865,
21866,"(26.896330, 16.579500)"
21867,
21868,
21869,
21870,
21871,
21872,
21873,
21874,
21875,
21876,
21877,
21878,
21879,
21880,
21881,
21882,
21883,
21884,
21885,
21886,
21887,
21888,
21889,
21890,
21891,
21892,
21893,
21894,
21895,
21896,
21897,
21898,
21899,
21900,
21901,
21902,
21903,
21904,
21905,
21906,
21907,
21908,
21909,
21910,"(26.941500, 16.421170)"
21911,"(27.198000, 16.408500)"
21912,"(-86.716670, -141.500000)"
21913,"(30.266670, -4.666670)"
21914,
21915,"(38.295000, -121.405000)"
21916,"(-86.716670, -141.500000)"
21917,"(-25.876670, 119.073330)"
21918,
21919,"(33.722170, -103.673330)"
21920,"(34.188330, -103.941670)"
21921,"(-86.716670, -141.500000)"
21922,"(-86.716670, -141.500000)"
21923,"(-86.716670, -141.500000)"
21924,"(-86.716670, -141.500000)"
21925,"(-86.716670, -141.500000)"
21926,"(33.738830, -103.650000)"
21927,
21928,"(-86.716670, -141.500000)"
21929,"(-86.716670, -141.500000)"
21930,"(-86.716670, -141.500000)"
21931,"(-86.716670, -141.500000)"
21932,"(-86.716670, -141.500000)"
21933,"(-86.716670, -141.500000)"
21934,"(-86.716670, -141.500000)"
21935,"(-86.716670, -141.500000)"
21936,"(-86.716670, -141.500000)"
21937,"(-86.716670, -141.500000)"
21938,"(-86.716670, -141.500000)"
21939,"(-86.716670, -141.500000)"
21940,"(-86.716670, -141.500000)"
21941,"(-86.716670, -141.500000)"
21942,"(-86.716670, -141.500000)"
21943,"(-86.716670, -141.500000)"
21944,"(-86.716670, -141.500000)"
21945,"(-86.716670, -141.500000)"
21946,"(-86.716670, -141.500000)"
21947,"(-86.716670, -141.500000)"
21948,"(-86.716670, -141.500000)"
21949,"(-86.716670, -141.500000)"
21950,"(-86.716670, -141.500000)"
21951,"(-86.716670, -141.500000)"
21952,"(-86.716670, -141.500000)"
21953,"(-86.716670, -141.500000)"
21954,
21955,
21956,"(-86.716670, -141.500000)"
21957,"(35.633330, -115.366670)"
21958,
21959,"(-86.716670, -141.500000)"
21960,
21961,
21962,"(-86.716670, -141.500000)"
21963,"(-86.716670, -141.500000)"
21964,"(-86.716670, -141.500000)"
21965,"(-86.716670, -141.500000)"
21966,"(-86.716670, -141.500000)"
21967,"(-86.716670, -141.500000)"
21968,"(-86.716670, -141.500000)"
21969,"(-86.716670, -141.500000)"
21970,"(-86.716670, -141.500000)"
21971,"(-86.716670, -141.500000)"
21972,"(-86.716670, -141.500000)"
21973,"(-86.716670, -141.500000)"
21974,"(-86.716670, -141.500000)"
21975,
21976,
21977,
21978,
21979,
21980,
21981,
21982,
21983,
21984,
21985,
21986,
21987,
21988,
21989,
21990,
21991,"(27.285000, -9.590170)"
21992,"(27.226500, -9.741170)"
21993,
21994,"(27.230000, -9.756670)"
21995,
21996,
21997,
21998,
21999,
22000,
22001,
22002,
22003,"(27.233500, -9.757670)"
22004,"(27.230330, -9.750500)"
22005,"(27.233330, -9.758500)"
22006,"(27.236330, -9.741330)"
22007,"(27.233500, -9.758170)"
22008,
22009,"(-86.716670, -141.500000)"
22010,"(-86.716670, -141.500000)"
22011,"(-86.716670, -141.500000)"
22012,"(-86.716670, -141.500000)"
22013,"(27.278670, 16.216500)"
22014,"(-86.716670, -141.500000)"
22015,"(30.333330, -5.750000)"
22016,"(30.333330, -5.750000)"
22017,"(30.333330, -5.750000)"
22018,"(-86.716670, -141.500000)"
22019,"(-86.716670, -141.500000)"
22020,"(-86.716670, -141.500000)"
22021,"(-86.716670, -141.500000)"
22022,
22023,
22024,"(27.152170, 16.103170)"
22025,"(-86.716670, -141.500000)"
22026,"(30.333330, -5.750000)"
22027,"(27.026670, 16.264170)"
22028,"(27.189500, 16.064500)"
22029,"(27.108830, 16.059830)"
22030,"(27.196670, 16.088500)"
22031,"(27.154330, 16.033170)"
22032,"(27.081670, 16.283330)"
22033,"(27.133330, 16.050000)"
22034,"(27.120670, 16.084000)"
22035,"(27.128330, 16.050830)"
22036,"(27.305000, 16.201670)"
22037,"(30.833330, -3.333330)"
22038,"(26.896500, 16.578330)"
22039,
22040,"(27.083330, 16.050000)"
22041,"(27.880830, 16.913500)"
22042,
22043,"(27.331170, 16.203500)"
22044,"(27.117670, 16.026500)"
22045,"(26.895500, 16.583170)"
22046,"(18.555770, 54.000770)"
22047,"(18.487780, 54.180850)"
22048,
22049,"(-86.933330, -148.550000)"
22050,"(-86.933330, -148.550000)"
22051,"(26.882500, 16.662000)"
22052,"(27.832670, 15.910500)"
22053,"(38.966670, -94.666670)"
22054,"(-87.033330, -148.000000)"
22055,"(-87.033330, -148.000000)"
22056,"(-87.033330, -148.000000)"
22057,"(26.883330, 16.688170)"
22058,"(58.583330, 13.433330)"
22059,"(58.583330, 13.433330)"
22060,"(58.583330, 13.433330)"
22061,"(27.340330, 16.285670)"
22062,"(58.583330, 13.433330)"
22063,
22064,"(27.035000, 16.161500)"
22065,"(26.889670, 16.571500)"
22066,"(19.205670, 56.730550)"
22067,
22068,
22069,"(26.980670, 16.346330)"
22070,"(26.871500, 16.634170)"
22071,"(31.608330, -102.858330)"
22072,"(27.093170, 16.049330)"
22073,"(27.012670, 16.277830)"
22074,"(26.919500, 16.680000)"
22075,"(27.500000, 16.500000)"
22076,"(27.057000, 16.095830)"
22077,"(30.833330, -3.333330)"
22078,"(31.116670, -5.183330)"
22079,
22080,
22081,
22082,"(41.984440, 59.685000)"
22083,"(-86.716670, -141.500000)"
22084,"(-86.716670, -141.500000)"
22085,"(39.246670, -104.588170)"
22086,"(37.216670, -117.083330)"
22087,
22088,"(-86.716670, -141.500000)"
22089,"(37.216670, -117.083330)"
22090,
22091,
22092,
22093,
22094,"(28.533330, 109.316670)"
22095,"(-86.716670, -141.500000)"
22096,"(-86.716670, -141.500000)"
22097,"(-86.716670, -141.500000)"
22098,"(-86.716670, -141.500000)"
22099,
22100,"(-86.716670, -141.500000)"
22101,"(-86.716670, -141.500000)"
22102,
22103,
22104,
22105,
22106,
22107,"(30.166670, -5.666670)"
22108,"(35.916670, -114.433330)"
22109,"(-86.716670, -141.500000)"
22110,"(-86.716670, -141.500000)"
22111,"(-86.716670, -141.500000)"
22112,
22113,
22114,"(21.083500, 57.252750)"
22115,"(-86.716670, -141.500000)"
22116,"(50.762780, 22.866110)"
22117,"(40.500000, -101.083330)"
22118,"(25.009440, -100.750000)"
22119,"(43.383330, -80.383330)"
22120,"(29.750000, -4.500000)"
22121,"(25.571170, 12.371170)"
22122,"(42.250000, 59.200000)"
22123,
22124,"(26.966670, 16.416670)"
22125,"(26.919500, 16.674000)"
22126,"(27.202330, 15.895830)"
22127,"(27.050000, 16.383330)"
22128,"(27.283330, 16.100000)"
22129,"(27.041500, 16.372500)"
22130,"(27.152000, 16.316000)"
22131,"(26.872670, 16.703670)"
22132,"(26.950000, 16.350000)"
22133,"(26.950000, 16.350000)"
22134,"(19.248330, 56.141670)"
22135,"(27.364830, 16.173670)"
22136,"(26.916670, 16.666670)"
22137,"(27.116670, 16.433330)"
22138,"(27.174330, 15.920500)"
22139,"(27.250000, 16.133330)"
22140,"(26.933330, 16.466670)"
22141,"(27.366670, 16.183330)"
22142,"(27.083330, 16.366670)"
22143,"(27.033330, 16.383330)"
22144,"(27.250000, 16.116670)"
22145,"(27.050000, 16.350000)"
22146,"(27.016670, 16.416670)"
22147,"(27.350000, 16.166670)"
22148,"(27.466670, 16.300000)"
22149,"(26.983330, 16.383330)"
22150,"(27.000000, 16.400000)"
22151,"(27.450000, 16.250000)"
22152,"(27.029500, 16.372170)"
22153,"(27.450500, 16.223830)"
22154,"(27.083330, 16.383330)"
22155,"(26.583330, 16.800000)"
22156,"(26.966670, 16.366670)"
22157,"(27.000000, 16.133330)"
22158,"(26.950000, 16.466670)"
22159,"(27.050000, 16.400000)"
22160,"(27.098000, 16.121670)"
22161,"(26.893670, 16.626170)"
22162,"(27.050000, 16.383330)"
22163,"(27.033330, 16.183330)"
22164,"(26.892670, 16.576670)"
22165,"(26.950000, 16.466670)"
22166,"(27.116670, 16.433330)"
22167,"(27.327170, 16.216670)"
22168,"(26.950000, 16.466670)"
22169,"(27.926500, 16.904170)"
22170,
22171,"(27.050000, 16.050000)"
22172,"(27.050000, 16.050000)"
22173,"(27.125000, 16.345330)"
22174,"(26.966670, 16.416670)"
22175,"(27.131830, 16.207670)"
22176,"(19.253330, 56.145000)"
22177,"(26.956670, 16.347500)"
22178,
22179,"(26.965830, 16.348000)"
22180,"(26.875670, 16.680330)"
22181,"(27.066670, 16.066670)"
22182,"(27.333330, 16.166670)"
22183,"(23.083330, 91.666670)"
22184,"(31.975000, -4.166670)"
22185,"(27.280670, 16.405670)"
22186,"(27.054170, 16.387500)"
22187,"(27.283330, 16.100000)"
22188,
22189,"(26.950000, 16.450000)"
22190,"(27.080830, 16.056330)"
22191,"(27.116670, 16.050000)"
22192,"(18.201670, 54.136670)"
22193,"(27.134330, 16.110170)"
22194,"(27.163060, 16.004440)"
22195,"(27.260560, 16.007500)"
22196,"(27.258610, 16.011390)"
22197,"(18.428330, 54.053330)"
22198,"(27.016670, 16.366670)"
22199,"(27.301670, 15.764500)"
22200,"(26.983330, 16.383330)"
22201,"(27.000000, 16.383330)"
22202,"(18.131670, 54.108330)"
22203,"(18.335000, 54.181670)"
22204,"(18.341670, 54.188330)"
22205,"(18.281670, 54.110000)"
22206,"(18.338330, 54.198330)"
22207,"(28.248830, 15.518330)"
22208,"(26.966670, 16.400000)"
22209,"(27.016670, 16.366670)"
22210,"(27.150000, 16.216670)"
22211,"(27.000000, 16.383330)"
22212,"(26.966670, 16.366670)"
22213,"(27.083330, 16.366670)"
22214,"(26.966670, 16.400000)"
22215,"(18.166670, 54.085000)"
22216,"(27.870330, 15.871670)"
22217,"(18.165000, 54.083330)"
22218,"(27.100000, 16.366670)"
22219,"(27.133330, 16.100000)"
22220,"(27.066670, 16.066670)"
22221,"(27.066670, 16.066670)"
22222,"(26.983330, 16.383330)"
22223,"(27.150000, 16.200000)"
22224,"(27.066670, 16.150000)"
22225,"(27.283330, 16.100000)"
22226,"(27.033330, 16.133330)"
22227,"(27.300000, 16.100000)"
22228,"(27.050000, 16.150000)"
22229,"(26.983330, 16.416670)"
22230,"(27.000000, 16.416670)"
22231,"(27.100000, 16.350000)"
22232,"(27.116670, 16.316670)"
22233,"(27.316670, 16.266670)"
22234,"(27.316670, 16.283330)"
22235,"(27.250000, 16.350000)"
22236,"(27.138170, 16.037170)"
22237,"(26.966670, 16.366670)"
22238,"(26.966670, 16.366670)"
22239,"(26.966670, 16.383330)"
22240,"(26.933330, 16.416670)"
22241,"(27.166670, 16.433330)"
22242,"(35.659170, -115.372830)"
22243,"(26.966670, 16.383330)"
22244,"(26.966670, 16.383330)"
22245,"(27.863670, 15.866670)"
22246,"(26.984670, 16.444830)"
22247,"(26.991000, 16.444330)"
22248,"(26.992330, 16.437500)"
22249,"(26.984830, 16.440830)"
22250,"(27.233330, -10.450000)"
22251,"(26.983330, 16.416670)"
22252,"(19.313330, 56.063330)"
22253,"(19.530000, 55.758330)"
22254,"(19.581670, 55.710000)"
22255,"(26.966670, 16.433330)"
22256,"(27.396000, 16.190500)"
22257,"(27.069670, 16.096500)"
22258,"(27.065500, 16.079830)"
22259,"(27.083000, 16.053500)"
22260,"(27.116670, 16.183330)"
22261,"(19.300500, 55.054000)"
22262,"(27.400000, 16.200000)"
22263,"(27.202170, 15.893000)"
22264,"(19.360000, 56.291670)"
22265,"(27.198330, 15.901170)"
22266,"(27.197000, 15.904500)"
22267,
22268,"(27.173170, 15.937330)"
22269,"(26.983670, 16.445330)"
22270,"(26.967500, 16.449670)"
22271,"(26.948330, 16.478000)"
22272,"(26.961830, 16.450170)"
22273,"(27.851170, 15.875670)"
22274,"(27.849830, 15.884000)"
22275,"(27.850000, 15.884000)"
22276,"(26.983330, 16.400000)"
22277,"(27.842500, 15.884330)"
22278,"(27.832500, 15.885330)"
22279,"(27.767670, 15.940670)"
22280,"(27.714330, 15.868670)"
22281,"(26.958000, 16.335000)"
22282,"(26.970830, 16.385670)"
22283,"(26.973830, 16.375170)"
22284,"(27.083330, 16.083330)"
22285,"(27.015500, 16.534000)"
22286,"(26.906170, 16.671830)"
22287,"(26.941670, 16.566000)"
22288,"(26.970500, 16.537170)"
22289,"(27.121000, 16.516330)"
22290,"(26.983500, 16.468330)"
22291,"(26.915330, 16.537500)"
22292,"(26.800000, 16.066670)"
22293,"(26.895830, 16.572330)"
22294,"(24.516670, -111.366670)"
22295,"(26.919170, 16.522170)"
22296,"(26.932170, 16.494330)"
22297,"(18.345000, 54.198330)"
22298,"(31.983330, -4.186670)"
22299,"(-72.962500, 160.564170)"
22300,"(49.322220, 1.365560)"
22301,
22302,"(58.583330, 13.433330)"
22303,"(58.583330, 13.433330)"
22304,"(58.583330, 13.433330)"
22305,
22306,"(58.583330, 13.433330)"
22307,"(30.800000, -4.183330)"
22308,"(-23.156390, -70.474580)"
22309,
22310,"(30.616670, -4.116670)"
22311,
22312,
22313,
22314,
22315,
22316,
22317,
22318,
22319,
22320,
22321,
22322,
22323,"(-72.994170, 160.399440)"
22324,"(-72.994720, 160.401670)"
22325,"(30.333330, -5.833330)"
22326,"(-72.995000, 160.401670)"
22327,"(-72.995000, 160.401940)"
22328,"(-72.993060, 160.400560)"
22329,"(-72.995000, 160.400000)"
22330,"(-72.994440, 160.401670)"
22331,"(-72.990560, 160.398610)"
22332,
22333,"(-72.960830, 160.545830)"
22334,"(-72.976670, 160.451110)"
22335,"(32.716670, -102.650000)"
22336,"(-72.993060, 160.410280)"
22337,"(-72.993060, 160.410280)"
22338,"(-72.996110, 160.425560)"
22339,"(-72.994720, 160.410830)"
22340,"(-72.994440, 160.411670)"
22341,"(-72.960830, 160.318890)"
22342,
22343,"(-72.946390, 160.378330)"
22344,
22345,
22346,
22347,"(32.333330, -3.500000)"
22348,
22349,"(32.333330, -3.500000)"
22350,
22351,"(30.333330, -5.750000)"
22352,"(30.900000, -3.983330)"
22353,"(27.166670, -9.500000)"
22354,"(27.166670, -9.500000)"
22355,"(27.166670, -9.500000)"
22356,"(27.166670, -9.500000)"
22357,"(27.166670, -9.500000)"
22358,"(27.166670, -9.500000)"
22359,"(27.166670, -9.500000)"
22360,"(30.550000, -4.966670)"
22361,"(-72.989720, 160.398330)"
22362,
22363,
22364,
22365,
22366,
22367,
22368,
22369,
22370,
22371,
22372,
22373,
22374,
22375,
22376,
22377,
22378,
22379,
22380,
22381,
22382,
22383,
22384,
22385,"(27.166670, -9.500000)"
22386,"(-72.992500, 160.409440)"
22387,"(-72.993330, 160.414440)"
22388,"(-82.500000, 155.500000)"
22389,"(-82.500000, 155.500000)"
22390,
22391,"(29.983330, -5.233330)"
22392,"(31.416670, -4.183330)"
22393,
22394,
22395,
22396,"(-82.500000, 155.500000)"
22397,"(19.263330, 54.720670)"
22398,
22399,
22400,"(-82.500000, 155.500000)"
22401,
22402,
22403,"(29.916670, -5.583330)"
22404,"(29.916670, -5.583330)"
22405,"(-82.500000, 155.500000)"
22406,"(-82.500000, 155.500000)"
22407,"(-82.500000, 155.500000)"
22408,"(-82.500000, 155.500000)"
22409,"(-82.500000, 155.500000)"
22410,"(-82.500000, 155.500000)"
22411,
22412,
22413,
22414,
22415,
22416,
22417,
22418,
22419,
22420,"(-82.500000, 155.500000)"
22421,
22422,
22423,
22424,"(29.416670, -5.266670)"
22425,"(37.435000, -98.318330)"
22426,"(35.373330, -116.908330)"
22427,"(35.873330, -114.200000)"
22428,"(31.833330, -3.666670)"
22429,"(34.125000, -115.563330)"
22430,"(34.125000, -115.563330)"
22431,
22432,"(-82.500000, 155.500000)"
22433,"(-82.500000, 155.500000)"
22434,"(-82.500000, 155.500000)"
22435,"(-72.962500, 160.570000)"
22436,"(-72.988060, 160.403890)"
22437,"(-72.990000, 160.402220)"
22438,
22439,
22440,
22441,"(29.916670, -5.583330)"
22442,"(29.916670, -5.583330)"
22443,"(29.916670, -5.583330)"
22444,"(-72.988890, 160.403060)"
22445,"(-72.962500, 160.567500)"
22446,"(-72.963610, 160.497780)"
22447,"(-72.985000, 160.503330)"
22448,"(-72.979720, 160.486390)"
22449,"(-72.955830, 160.435000)"
22450,"(-72.990000, 160.408610)"
22451,"(-72.987780, 160.421670)"
22452,"(-72.993330, 160.407780)"
22453,"(-72.991940, 160.411110)"
22454,"(-72.984170, 160.486940)"
22455,"(-72.974170, 160.453610)"
22456,"(-72.976390, 160.551110)"
22457,"(-72.963890, 160.558060)"
22458,"(-82.500000, 155.500000)"
22459,"(29.916670, -5.583330)"
22460,"(-82.500000, 155.500000)"
22461,
22462,"(-82.500000, 155.500000)"
22463,"(-82.500000, 155.500000)"
22464,
22465,"(-82.500000, 155.500000)"
22466,"(-82.500000, 155.500000)"
22467,"(-72.952220, 160.566110)"
22468,"(-82.500000, 155.500000)"
22469,"(-82.500000, 155.500000)"
22470,"(-82.500000, 155.500000)"
22471,"(-82.500000, 155.500000)"
22472,"(-82.500000, 155.500000)"
22473,"(-82.500000, 155.500000)"
22474,"(-82.500000, 155.500000)"
22475,"(-82.500000, 155.500000)"
22476,"(29.916670, -5.583330)"
22477,"(-82.500000, 155.500000)"
22478,"(-82.500000, 155.500000)"
22479,"(35.856670, -114.223330)"
22480,"(27.166670, -9.500000)"
22481,"(27.166670, -9.500000)"
22482,"(35.058780, -116.773000)"
22483,"(35.058170, -116.774300)"
22484,"(35.038150, -116.753100)"
